Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
17.2413793,17.2413793,17.2413793,0.0,17.2413793,17.2413793,0.0,0.0,0.0,0.0,0.0,13.7931034,0.0,0.0,0.0,BCC,3,-13.8209,14.8707,1.886,0.0541,6.8966,23.5172,0.285,1752.8276,6.9683,128.8224,1.7576,50.5522,2.0,4.2841,4.6328,56.0828,6.9876,2.1341,12.9897,118.2414,184.7241,157.7379,67.0207,0.3155,0.4286,2.176,3.7693,0.0494,291.2604,1.7058,5.7137,0.1197,8.1276,0.3448,0.3732,0.305,8.1605,1.7923,0.4337,4.0452,63.698,55.2081,27.2235,26.9441,0.0491,0.129,0.3518,0.2158,0.1835,0.2377,0.3093,0.07,0.2207,0.2936,0.1268,0.0723,0.1921,0.3484,0.2697,0.427,0.6463,0.3634,0.2454,0.4424,0.1937,0.3805
14.2857,14.2857,14.2857,0.0,14.2857,0.0,14.2857,14.2857,0.0,0.0,0.0,14.2857,0.0,0.0,0.0,BCC+FCC,1,-14.2774,16.1784,2.2197,0.0632,5.8571,25.2857,0.2377,1958.8552,6.78,133.0442,1.7586,55.5021,1.8571,4.7343,4.5014,55.2428,7.0286,2.1171,11.2857,134.1427,191.7141,163.2713,66.0714,0.3287,0.3957,1.5918,5.4694,0.0508,394.9789,2.0057,7.5563,0.1698,12.6347,0.4898,0.7935,0.1706,9.4367,2.0106,0.4824,4.3837,67.8367,74.6122,40.4244,34.7102,0.0538,0.1408,0.3344,0.3176,0.2601,0.2788,0.3517,0.1131,0.3441,0.344,0.2147,0.0516,0.2084,0.3495,0.2913,0.5106,0.5994,0.4485,0.3357,0.5725,0.1962,0.4299
23.0769,15.3846,15.3846,0.0,15.3846,15.3846,0.0,15.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-21.2654,14.7843,1.1581,0.0728,6.3846,22.5384,0.2732,1665.7676,6.3646,132.2499,1.7285,48.278,2.0769,4.1761,4.6,51.8538,6.2346,1.98,13.9538,98.5384,172.3075,145.346,59.4922,0.326,0.4023,2.4142,4.568,0.0549,338.2017,2.2651,9.3169,0.1337,9.9554,0.426,0.3863,0.2923,10.7337,2.3605,0.5292,4.4521,63.3608,64.5444,39.5432,30.9917,0.0535,0.1394,0.4146,0.2465,0.2197,0.2559,0.3859,0.081,0.2535,0.2963,0.1155,0.0718,0.23,0.431,0.3173,0.4159,0.7927,0.4189,0.302,0.5564,0.2014,0.4298
0.0,18.0327869,18.0327869,18.0327869,18.0327869,18.0327869,0.0,0.0,0.0,9.8360656,0.0,0.0,0.0,0.0,0.0,IM,3,-2.2101,14.7375,12.4396,0.0424,8.4262,28.1967,0.3055,1865.4918,8.3744,127.0348,1.8128,61.2554,1.541,4.4774,4.7148,58.9049,7.2949,2.3231,11.8623,117.5082,195.8852,169.8623,70.2049,0.3188,0.4203,1.7028,2.8084,0.0561,287.4308,0.6055,3.397,0.097,7.0525,0.4966,0.6084,0.2598,5.5955,1.2498,0.3316,2.9621,60.5843,41.641,16.5494,24.7357,0.0549,0.1439,0.2359,0.1608,0.2421,0.2054,0.0801,0.0619,0.1806,0.3234,0.2396,0.0612,0.112,0.2276,0.1554,0.3051,0.6074,0.2757,0.1187,0.3889,0.2056,0.4144
25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-14.5619,11.5256,1.3077,0.0612,7.0,23.0,0.2928,1652.25,6.91,129.4425,1.765,49.151,2.0,4.08,4.7325,54.325,6.3875,2.1275,14.225,105.75,189.5,155.625,66.825,0.3138,0.435,2.5,5.0,0.0524,359.625,2.105,6.8637,0.13,11.0845,0.5,0.345,0.3425,10.3125,2.2987,0.6125,4.6875,73.625,59.75,38.1625,32.025,0.0568,0.15,0.3912,0.2591,0.1827,0.2732,0.3656,0.0746,0.2665,0.3536,0.1027,0.0751,0.2309,0.4223,0.3255,0.4352,0.8435,0.3982,0.2979,0.5105,0.2236,0.4315
0.0,0.0,0.0,0.0,0.0,0.0,14.27958834,14.27958834,0.0,14.27958834,0.0,42.88164666,0.0,0.0,14.27958834,BCC,3,-2.2293,12.2615,12.7789,0.0705,4.8572,30.5682,0.1713,2323.3684,6.8825,140.0478,1.6457,68.6743,1.7144,5.9169,4.3114,58.5013,6.9046,2.1143,7.6146,134.717,143.1364,162.5405,51.0566,0.3686,0.2914,0.4896,8.9377,0.0425,285.3814,1.4408,8.3269,0.1469,21.1501,0.4081,0.8252,0.0877,8.4257,1.3249,0.3517,1.3262,36.9653,53.0811,32.2487,20.7463,0.0309,0.0755,0.1315,0.2961,0.2685,0.1412,0.2555,0.1412,0.3121,0.2635,0.1552,0.0342,0.1675,0.2351,0.2304,0.2094,0.3764,0.5479,0.2882,0.6254,0.1013,0.3178
0.0,19.2308,38.4615,0.0,19.2308,19.2308,3.8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-4.3759,12.0052,5.4058,0.0179,7.7308,26.4231,0.2936,1970.4252,8.0877,125.1697,1.8023,57.0487,1.5769,4.3604,4.725,59.827,8.2815,2.5165,10.0616,133.4618,239.1925,177.3464,88.2385,0.2843,0.5142,1.4645,2.0266,0.0451,232.4121,0.7704,0.8532,0.1095,4.3496,0.4882,0.2312,0.2692,4.3003,0.5473,0.3473,3.3521,59.7634,37.5297,17.9764,22.929,0.0572,0.1583,0.2078,0.132,0.1777,0.138,0.1059,0.0707,0.1461,0.3133,0.1173,0.0595,0.0787,0.0733,0.1507,0.3438,0.5184,0.1642,0.1319,0.3139,0.249,0.3703
5.6497,5.6497,0.0,0.0,5.6497,5.6497,0.0,0.0,0.0,0.0,0.0,0.0,77.4011,0.0,0.0,BCC+FCC,1,-6.046,7.0477,1.7815,0.0338,7.113,24.661,0.2862,1528.264,7.3824,133.6993,1.6082,53.8476,2.0565,3.1923,4.2429,41.9096,6.5959,1.9738,20.3271,414.2936,192.2371,131.5648,73.6101,0.2612,0.5729,0.6397,1.3176,0.0158,81.6036,0.5291,3.0835,0.0901,3.0357,0.1066,0.4215,0.2213,6.9797,0.543,0.1037,2.4951,132.6751,13.8123,17.6163,8.7707,0.0328,0.0883,0.1823,0.1204,0.0883,0.1135,0.1665,0.0754,0.1242,0.1123,0.1703,0.074,0.2248,0.1983,0.1338,0.1659,0.3966,0.1568,0.1992,0.1909,0.1705,0.2061
20.0040008,16.66333267,16.66333267,0.0,16.66333267,16.66333267,0.0,13.34266853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-19.5213,14.8412,1.2873,0.071,6.6327,23.0324,0.2784,1693.2022,6.6094,131.2434,1.7406,49.3545,2.0334,4.193,4.6249,53.0141,6.4898,2.0362,13.5971,103.9876,179.2837,149.6203,62.206,0.3228,0.4106,2.3668,4.2893,0.0543,304.1417,2.127,8.7495,0.1327,9.3478,0.3867,0.3523,0.3,10.0792,2.2165,0.517,4.0696,64.9953,60.6097,37.1321,30.8545,0.0548,0.1427,0.3922,0.2323,0.2128,0.2412,0.3608,0.0796,0.2384,0.2973,0.1082,0.0717,0.2186,0.3999,0.3028,0.411,0.756,0.3931,0.2853,0.5308,0.2065,0.4281
18.18429662,18.18429662,0.0,18.18429662,18.18429662,27.26281352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-5.881,13.2542,3.4674,0.0544,8.3634,24.9087,0.3249,1538.5196,7.5862,128.5596,1.8336,53.3348,2.0,4.0381,4.7554,54.8077,6.078,2.0054,15.6094,102.8233,167.2683,156.3144,58.7603,0.3333,0.3773,2.0828,4.331,0.0404,285.8714,1.777,5.3136,0.0826,9.5841,0.3637,0.4351,0.3041,10.2615,2.308,0.3877,3.3027,71.7746,48.929,34.7788,21.596,0.0317,0.0807,0.3236,0.2287,0.1538,0.2111,0.3078,0.0594,0.2371,0.3015,0.113,0.0692,0.2129,0.4189,0.254,0.2603,0.8023,0.3236,0.265,0.3809,0.1178,0.2615
0.0,19.2308,19.2308,0.0,19.2308,19.2308,23.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-4.4773,13.3573,6.2892,0.0384,7.7308,29.8846,0.273,2108.117,8.6723,127.3524,1.8985,65.5014,1.5769,4.8835,4.7442,62.7501,8.3873,2.5358,9.85,160.3847,248.8079,197.6732,90.0078,0.3013,0.4662,1.4645,5.5917,0.0689,391.2874,0.8749,4.1113,0.1251,14.0533,0.4882,0.8938,0.2544,4.6154,0.6287,0.3621,3.5962,67.7516,48.6243,31.8151,24.9704,0.0409,0.1086,0.2078,0.2263,0.2907,0.218,0.122,0.0877,0.2574,0.3133,0.2185,0.0566,0.0853,0.0832,0.1575,0.377,0.462,0.2087,0.1991,0.3283,0.2019,0.3471
0.0,16.6667,16.6667,0.0,16.6667,16.6667,0.0,16.6667,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-18.1667,14.8968,1.6643,0.0716,7.0,28.0001,0.2587,2029.6707,7.65,131.2953,1.7367,61.0401,1.6667,4.9383,4.63,58.9501,7.475,2.2883,10.4334,116.3336,186.667,166.467,64.0001,0.3342,0.3833,2.0,4.3334,0.0741,290.2242,1.2033,8.8201,0.1367,10.6221,0.4444,0.8772,0.2967,6.3833,0.975,0.365,2.5333,56.778,50.7778,19.2444,29.0667,0.0662,0.17,0.3086,0.2192,0.3247,0.175,0.2001,0.0823,0.2419,0.2828,0.2427,0.0705,0.132,0.1608,0.1811,0.2745,0.5834,0.3204,0.1564,0.4926,0.2171,0.496
8.4746,8.4746,0.0,0.0,8.4746,8.4746,0.0,0.0,0.0,0.0,0.0,0.0,66.1017,0.0,0.0,BCC+FCC,1,-8.3697,9.2311,1.6907,0.0407,7.1695,24.4915,0.2892,1532.8999,7.3387,133.0493,1.6373,53.3025,2.0847,3.3285,4.3144,43.8645,6.5739,1.9707,19.6407,371.4408,189.3561,135.3476,71.4153,0.2718,0.5444,0.9308,1.9477,0.0221,120.0528,0.7862,4.2944,0.12,4.4611,0.1551,0.54,0.2893,9.4758,0.8108,0.1545,3.3936,169.96,20.2297,24.5014,12.4119,0.042,0.1132,0.2211,0.148,0.1054,0.1385,0.2049,0.0854,0.1526,0.1336,0.187,0.0843,0.2515,0.2437,0.1641,0.2014,0.5036,0.1932,0.2322,0.235,0.189,0.2497
0.0,0.0,30.3030303,0.0,30.3030303,30.3030303,0.0,9.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,3,-9.4555,10.8364,2.1883,0.0492,7.6364,25.6364,0.2937,1909.4848,7.6758,126.5045,1.7764,54.8164,1.697,4.3258,4.6815,58.1394,7.9694,2.4703,10.4121,97.8788,219.6364,165.1727,86.7242,0.2805,0.5212,1.6529,1.6529,0.0469,169.6786,0.8718,3.5719,0.1135,2.9729,0.4224,0.1646,0.2839,4.5583,0.928,0.3269,2.5914,31.5886,35.978,12.5179,16.8338,0.0428,0.1205,0.2535,0.0755,0.1863,0.0982,0.1576,0.07,0.0623,0.2708,0.049,0.0668,0.1029,0.1373,0.1537,0.2799,0.3684,0.2128,0.1121,0.2851,0.1995,0.2921
20.0,10.0,20.0,0.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-11.021,14.5336,2.3695,0.0592,6.9,25.1,0.2767,1796.8,7.243,129.494,1.806,54.1915,1.9,4.363,4.646,55.83,7.009,2.241,12.87,112.3,205.8,164.38,78.09,0.2983,0.473,2.1,5.28,0.0558,378.8,1.8384,6.8236,0.1368,11.762,0.54,0.5276,0.2724,9.264,2.0876,0.547,4.65,66.76,56.64,36.064,27.094,0.0387,0.1056,0.3517,0.3093,0.2331,0.3051,0.3357,0.0915,0.3353,0.3684,0.2062,0.0677,0.2144,0.3828,0.2963,0.481,0.6949,0.3854,0.3143,0.4249,0.1837,0.3132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50937734,0.0,12.49062266,12.49062266,0.0,0.0,12.49062266,25.01875469,BCC,3,1.7411,12.4206,16.6067,0.0478,4.2498,41.4921,0.124,2327.9047,8.1305,150.3272,1.46,97.2786,1.8751,6.1446,4.1925,50.4325,5.5068,1.7698,7.7877,104.1257,106.614,131.7868,31.0678,0.396,0.2237,0.3748,15.4923,0.0434,390.2785,3.5344,6.8195,0.105,41.1898,0.2186,0.9712,0.1444,9.5016,1.0533,0.2999,1.8097,40.16,26.8728,25.1627,12.0071,0.0185,0.0447,0.1019,0.4719,0.3925,0.1959,0.5228,0.0765,0.5267,0.1763,0.1907,0.0375,0.2191,0.2471,0.2109,0.2465,0.4213,0.3376,0.2235,0.5081,0.061,0.2596
0.0,0.0,0.0,0.0,0.0,0.0,22.2222222,22.2222222,0.0,22.2222222,0.0,0.0,0.0,22.2222222,11.1111111,BCC,3,-1.5985,13.1453,20.3889,0.0586,4.6667,43.7778,0.1227,2479.3333,8.8544,147.3744,1.6144,102.4056,1.5556,6.4011,4.2567,55.2111,6.3644,2.1211,7.0667,137.3333,147.1111,161.6444,50.4889,0.3751,0.2767,0.7407,12.5432,0.0352,317.3333,2.5783,7.4726,0.2425,33.8153,0.4938,0.723,0.2044,11.9012,1.5338,0.5412,1.4963,59.8519,80.8395,50.9827,32.5383,0.0343,0.0859,0.175,0.3866,0.3575,0.1472,0.3502,0.1943,0.4357,0.3194,0.1466,0.0579,0.2178,0.2745,0.2731,0.2595,0.4757,0.6701,0.3698,0.7875,0.1134,0.3848
18.01763965,0.0,19.99160017,0.0,19.99160017,41.99916002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-12.0407,10.9479,1.5382,0.056,7.5393,24.0979,0.3031,1691.7148,7.2413,127.9077,1.79,51.0712,1.9803,4.1509,4.7334,56.1039,6.8642,2.2981,13.4365,77.9819,194.5695,156.8651,79.388,0.2882,0.4976,2.2512,4.0383,0.0473,273.405,1.657,5.4998,0.1168,8.6806,0.3919,0.2945,0.35,8.5946,1.8285,0.4862,3.6624,33.6003,44.889,27.9508,18.0854,0.0313,0.0889,0.3452,0.2247,0.1725,0.2326,0.3078,0.0697,0.2264,0.3112,0.0912,0.0767,0.2002,0.3601,0.2669,0.4051,0.5517,0.3365,0.2403,0.335,0.1447,0.236
0.0,0.0,0.0,0.0,0.0,0.0,27.2727273,18.1818182,0.0,18.1818182,0.0,0.0,0.0,18.1818182,18.1818182,BCC,3,-2.4587,13.2541,13.3973,0.0633,4.7273,43.2727,0.1225,2485.2727,8.7664,147.5345,1.6382,100.8022,1.5455,6.4255,4.2691,55.4727,6.3991,2.1309,6.7727,146.9091,156.4545,166.5818,54.3364,0.372,0.2845,0.7934,10.4463,0.0327,327.8347,2.4397,8.3385,0.2846,28.2501,0.4959,0.6367,0.2139,12.1884,1.7336,0.5901,1.438,55.9339,94.1157,56.0165,37.8347,0.0404,0.1012,0.1824,0.3547,0.3325,0.1483,0.3332,0.2064,0.4019,0.3222,0.1337,0.0594,0.2216,0.3024,0.2941,0.2626,0.4409,0.6836,0.3839,0.7921,0.1255,0.4105
6.25,25.0,0.0,18.75,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,1,0.3194,12.6944,65.1686,0.0358,9.0,26.5,0.3351,1639.6875,8.2525,126.3631,1.8619,56.969,1.875,4.1437,4.8019,57.925,6.8631,2.11,14.3313,127.3125,183.75,168.425,61.9688,0.3356,0.3719,1.25,1.9375,0.0276,193.9688,0.8803,2.6397,0.0474,4.3104,0.3281,0.3394,0.2731,6.8625,1.7003,0.28,2.0469,74.1875,34.375,23.525,20.3813,0.0386,0.0981,0.2079,0.1374,0.1099,0.1488,0.1815,0.0386,0.143,0.2582,0.0957,0.0604,0.1521,0.3059,0.1778,0.2017,0.6552,0.2284,0.1859,0.3353,0.133,0.3017
0.0,26.455,26.455,0.0,13.2275,13.2275,2.6455,0.0,0.0,17.9894,0.0,0.0,0.0,0.0,0.0,IM,1,-12.412,13.6631,2.2939,0.055,7.4074,29.1217,0.268,2083.8868,8.2758,128.3499,1.7762,63.7484,1.5291,4.9417,4.6849,61.6655,7.9997,2.435,10.0592,139.6559,211.058,179.5078,73.4306,0.3193,0.4233,1.6853,4.955,0.0686,333.4799,0.6792,5.6534,0.1249,12.1943,0.4983,1.045,0.2897,4.4172,0.6151,0.3241,3.2971,67.4868,42.1882,16.4218,29.1087,0.0708,0.1841,0.2425,0.2154,0.3059,0.1875,0.0926,0.0769,0.2403,0.3264,0.2635,0.0659,0.0788,0.0871,0.1509,0.3364,0.5386,0.2855,0.1169,0.433,0.2458,0.4913
16.3934426,16.3934426,16.3934426,0.0,16.3934426,34.4262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,3,-11.1838,12.9105,1.9532,0.0537,7.7049,24.3934,0.3068,1691.9344,7.4297,127.6949,1.8018,51.9691,2.0,4.1777,4.7697,56.9852,6.9485,2.2213,13.6607,105.6557,194.918,162.6115,72.1836,0.3081,0.4467,2.1016,3.8646,0.0436,248.831,1.6293,5.0738,0.1094,8.1925,0.3279,0.2837,0.3374,8.351,1.6913,0.4767,3.3045,62.8487,40.9567,28.401,24.5138,0.0409,0.106,0.3234,0.2143,0.1617,0.2189,0.2946,0.0668,0.218,0.2863,0.0881,0.0731,0.1924,0.3402,0.265,0.3728,0.7232,0.3163,0.2404,0.3962,0.1866,0.3431
22.2222,0.0,22.2222,0.0,22.2222,22.2222,0.0,0.0,0.0,0.0,0.0,0.0,11.1111,0.0,0.0,BCC+FCC,1,-12.1998,13.1453,1.7746,0.0603,6.7778,23.0,0.2857,1646.9984,6.7589,129.8421,1.73,49.1077,2.0,3.9267,4.5511,51.3999,6.6311,2.1622,14.6111,126.6665,190.8887,144.7999,77.1999,0.28,0.5211,2.0247,4.4445,0.0415,345.778,1.804,7.0696,0.1244,9.8337,0.4444,0.4622,0.2662,10.8445,2.1516,0.5215,5.5704,93.3332,53.7284,33.7333,21.3334,0.04,0.1126,0.3599,0.2399,0.1641,0.2616,0.333,0.0761,0.2451,0.3333,0.1322,0.0761,0.2348,0.4066,0.3001,0.4404,1.1031,0.3736,0.2676,0.3739,0.1642,0.2467
19.0476,19.0476,19.0476,0.0,19.0476,19.0476,0.0,0.0,0.0,4.7619,0.0,0.0,0.0,0.0,0.0,IM,1,-13.692,14.3353,1.8163,0.0609,7.0952,24.4285,0.2875,1734.7602,7.1743,129.0694,1.7695,52.5096,1.9524,4.2843,4.6676,55.7714,6.8862,2.1543,13.4333,112.9523,189.5712,158.5617,68.3952,0.3129,0.4362,2.1769,4.517,0.0517,308.0092,1.7045,6.6887,0.1186,9.9205,0.4535,0.4125,0.3104,8.7782,1.9414,0.4871,4.0127,67.4648,53.6055,30.1951,28.1959,0.0513,0.1339,0.3477,0.2658,0.2082,0.2645,0.3149,0.0699,0.2819,0.3344,0.1924,0.0714,0.2039,0.3694,0.2828,0.421,0.7091,0.3642,0.2574,0.4522,0.2055,0.3919
0.0,0.0,0.0,0.0,0.0,0.0,18.1818182,18.1818182,0.0,27.2727273,0.0,0.0,0.0,18.1818182,18.1818182,BCC,3,-0.974,13.2541,33.6387,0.0594,4.6364,43.1818,0.1206,2472.0,8.6164,148.1382,1.5873,100.5255,1.5455,6.4936,4.2418,55.2182,6.2027,2.0855,6.9727,133.2727,136.0909,158.2182,46.8273,0.3804,0.2636,0.6942,10.4793,0.0311,318.1818,2.2826,7.8995,0.2152,28.3507,0.4959,0.7058,0.194,11.9107,1.5193,0.5405,1.3521,55.7025,70.1488,46.8926,27.9537,0.03,0.075,0.1664,0.3557,0.3335,0.144,0.3347,0.186,0.4034,0.3222,0.141,0.0546,0.2176,0.2812,0.2781,0.2439,0.4619,0.6798,0.3543,0.7918,0.1065,0.3842
17.98975672,30.02560819,9.987195903,0.0,9.987195903,32.01024328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,3,-11.6418,12.4266,1.7617,0.0553,7.8412,24.402,0.3116,1650.4232,7.4972,128.0706,1.8141,52.1071,2.08,4.1862,4.8186,57.363,6.7567,2.1174,14.4442,123.4392,188.3041,165.7501,63.5908,0.3293,0.3915,2.1096,4.1827,0.0422,258.1254,1.7874,5.4327,0.1042,9.0621,0.331,0.3037,0.3211,9.0258,1.787,0.4738,3.2942,83.1082,42.5652,32.3927,26.3,0.0479,0.1227,0.3239,0.2238,0.1559,0.2178,0.3084,0.0655,0.2294,0.2514,0.0921,0.0711,0.2009,0.3528,0.2734,0.3328,0.7438,0.317,0.2562,0.4415,0.1799,0.3952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,10.0,0.0,0.0,0.0,30.0,BCC,3,2.4444,10.9231,10.6116,0.0498,4.4,38.2,0.128,2374.7,7.545,149.09,1.491,87.6941,1.7,6.411,4.229,53.58,5.676,1.873,7.64,97.0,105.3,139.58,32.11,0.3981,0.219,0.48,9.72,0.0323,408.24,2.448,6.696,0.0966,23.8963,0.42,1.0332,0.1074,11.796,1.3092,0.4416,1.536,32.4,22.56,30.396,12.792,0.0167,0.0408,0.1113,0.3731,0.2994,0.1887,0.4547,0.0737,0.4201,0.2696,0.1863,0.0282,0.226,0.258,0.2491,0.2322,0.3775,0.3154,0.2253,0.4736,0.0565,0.248
21.7391304,0.0,21.7391304,21.7391304,21.7391304,13.0434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-3.4583,13.2417,6.092,0.0575,7.3913,23.6522,0.3004,1591.0435,6.9687,129.2943,1.7709,50.7793,1.7826,3.8965,4.5696,50.8609,6.0078,2.0913,14.4087,74.7826,176.087,142.0826,70.0913,0.2966,0.4761,2.5142,4.6314,0.0522,387.4291,1.856,6.0329,0.1181,10.3467,0.6805,0.397,0.1864,8.8355,2.6981,0.5142,4.9924,39.3195,66.1626,29.2023,27.6881,0.0405,0.1121,0.3924,0.2486,0.1938,0.2771,0.3362,0.0696,0.2587,0.4363,0.1062,0.0561,0.2056,0.4758,0.3022,0.4152,0.6277,0.4231,0.2528,0.4411,0.1691,0.2936
16.67083229,16.67083229,16.67083229,0.0,24.99375156,16.67083229,8.32291927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-9.8469,14.5339,2.6501,0.0562,7.1667,25.3312,0.284,1795.4439,7.4288,128.6796,1.8141,54.7191,1.9168,4.358,4.6634,56.7231,7.2346,2.2116,12.8594,127.151,206.4841,167.4963,75.2265,0.3065,0.4517,1.9725,4.5552,0.0526,319.1903,1.6563,6.0932,0.1194,10.156,0.4583,0.4478,0.2745,8.3175,1.8153,0.4803,4.0416,70.5019,47.668,32.5369,26.9577,0.0427,0.1117,0.3214,0.2806,0.2158,0.2787,0.3052,0.0839,0.3041,0.3339,0.1885,0.0659,0.1967,0.3468,0.2765,0.4406,0.64,0.3507,0.2875,0.4263,0.19,0.3435
0.0,8.681462141,0.0,8.681462141,8.681462141,8.681462141,0.0,0.0,0.0,65.27415144,0.0,0.0,0.0,0.0,0.0,IM,4,-13.3723,9.371,1.6634,0.0612,6.5627,36.312,0.1992,2373.6586,8.6017,136.8238,1.6972,81.2201,1.2604,6.3824,4.4823,64.283,7.0074,2.3697,9.5919,97.1893,133.6488,172.6788,48.7397,0.3713,0.2851,2.04,6.1201,0.1008,491.3073,0.1536,7.9323,0.1269,15.2557,0.3852,1.5504,0.238,3.9499,0.5187,0.1839,2.992,36.2228,38.0341,7.1114,11.6715,0.0302,0.0737,0.3415,0.1779,0.5372,0.2219,0.0305,0.0793,0.1983,0.3482,0.2576,0.0655,0.0883,0.1524,0.093,0.3453,0.547,0.3288,0.0786,0.3182,0.0989,0.318
16.6667,0.0,16.6667,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-10.395,11.0548,1.8063,0.0547,7.5,24.1667,0.3017,1698.4999,7.245,127.5833,1.7917,51.3423,2.0,4.155,4.68,56.0167,7.105,2.2533,13.3333,89.1666,195.1666,156.7666,78.85,0.289,0.495,2.0,3.7778,0.0409,255.1671,1.5333,5.1956,0.1044,8.1201,0.3333,0.2733,0.3133,7.8445,1.7717,0.44,3.4222,40.8333,41.7223,25.8223,16.55,0.0263,0.075,0.3243,0.2142,0.1596,0.2209,0.2929,0.065,0.2167,0.2887,0.0869,0.0729,0.1899,0.348,0.2575,0.3885,0.5431,0.3189,0.2288,0.3187,0.1333,0.2188
8.7108,0.0,8.7108,0.0,8.7108,0.0,8.7108,0.0,0.0,0.0,0.0,65.1568,0.0,0.0,0.0,BCC,1,-6.4121,9.3906,3.0807,0.0358,5.2613,24.1324,0.2228,2103.5575,6.4266,131.7794,1.6945,53.2944,1.9129,5.0792,4.3592,59.0564,7.4675,2.1692,9.476,134.1185,160.8397,160.7498,62.9052,0.3307,0.3871,0.7345,3.4382,0.0209,254.898,1.0488,2.765,0.1047,7.8757,0.3181,0.6041,0.091,5.2211,0.9891,0.267,2.8655,28.4385,58.6203,19.1987,22.8196,0.0338,0.0904,0.2115,0.2612,0.1602,0.2051,0.2588,0.0913,0.2803,0.2633,0.1631,0.0244,0.1439,0.2457,0.2097,0.4876,0.3544,0.4535,0.2438,0.4477,0.1327,0.3071
0.0,17.99669785,12.49312053,0.0,55.03577325,6.989543203,7.484865162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,4,-2.1764,10.6183,9.3906,0.025,7.9202,27.2675,0.2962,1924.7705,8.2145,125.3366,1.8481,59.1207,1.8002,4.4786,4.6429,60.4057,8.5595,2.3153,11.0637,161.0875,227.1987,180.2842,81.5035,0.3023,0.4623,0.7672,2.3078,0.0345,209.1627,0.6241,1.6352,0.0669,5.5132,0.3197,0.3505,0.1994,3.2782,0.4262,0.2804,2.108,43.3984,28.1826,20.1955,14.7984,0.0372,0.0961,0.1413,0.1578,0.1723,0.1584,0.0944,0.0601,0.1804,0.2221,0.15,0.0504,0.066,0.0614,0.145,0.2494,0.3523,0.1627,0.1531,0.2938,0.1826,0.3144
0.0,0.0,22.2222,11.1111,22.2222,22.2222,0.0,0.0,0.0,0.0,0.0,0.0,22.2222,0.0,0.0,FCC,1,0.1946,13.1453,118.8435,0.0337,8.1111,26.1111,0.3077,1759.3316,7.9822,127.2265,1.7556,56.2766,1.6667,3.8856,4.5722,53.4333,7.4178,2.3556,13.6333,184.4443,211.7776,156.2554,84.6332,0.2704,0.5467,1.4815,1.4815,0.0379,209.9255,0.6252,3.5822,0.1338,2.6893,0.4444,0.517,0.2741,8.1333,1.1709,0.3417,4.2667,140.2467,29.8764,18.4593,13.274,0.0404,0.1141,0.2131,0.0662,0.1462,0.1513,0.088,0.0811,0.0607,0.2828,0.1496,0.0779,0.1809,0.1999,0.1552,0.392,0.932,0.2015,0.1388,0.2259,0.1648,0.2296
