Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Preparation method,Reference
78.9474,5.2632,5.2632,0,5.2632,5.2632,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
83.3333,4.1667,4.1667,0,4.1667,4.1667,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
86.2069,3.4483,3.4483,0,3.4483,3.4483,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
88.2353,2.9412,2.9412,0,2.9412,2.9412,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
4.7619,19.0476,19.0476,0,19.0476,19.0476,0,0,0,0,0,0,19.0476,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
9.0909,18.1818,18.1818,0,18.1818,18.1818,0,0,0,0,0,0,18.1818,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
13.0435,17.3913,17.3913,0,17.3913,17.3913,0,0,0,0,0,0,17.3913,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,20,0,20,20,0,10,0,10,0,0,0,0,0,BCC+FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,22.2222,22.2222,0,22.2222,22.2222,0,11.1111,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,22.2222,22.2222,0,22.2222,22.2222,0,11.1111,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,22.2222,22.2222,0,22.2222,22.2222,0,11.1111,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,22.2222,22.2222,0,22.2222,22.2222,0,11.1111,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,22.2222,22.2222,0,22.2222,22.2222,0,11.1111,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,18.1818,18.1818,0,18.1818,36.3636,0,0,0,0,0,9.0909,0,0,0,BCC+FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,16.6667,16.6667,0,16.6667,33.3333,0,8.3333,0,0,0,8.3333,0,0,0,BCC+FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,16,16,0,16,32,0,12,0,0,0,8,0,0,0,BCC+FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,15.3846,15.3846,0,15.3846,30.7692,0,15.3846,0,0,0,7.6923,0,0,0,BCC+FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,14.8148,14.8148,0,14.8148,29.6296,0,18.5185,0,0,0,7.4074,0,0,0,BCC+FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,15.3846,38.4615,0,15.3846,30.7692,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,14.2857,35.7143,0,14.2857,28.5714,0,7.1429,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,13.3333,33.3333,0,13.3333,26.6667,0,13.3333,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,12.5,31.25,0,12.5,25,0,18.75,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,20,0,20,20,0,20,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
9.0909,18.1818,18.1818,0,18.1818,18.1818,0,18.1818,0,0,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,16.6667,16.6667,0,16.6667,16.6667,0,16.6667,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
23.0769,15.3846,15.3846,0,15.3846,15.3846,0,15.3846,0,0,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
28.5714,14.2857,14.2857,0,14.2857,14.2857,0,14.2857,0,0,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
19.0476,19.0476,19.0476,0,19.0476,19.0476,4.7619,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
18.1818,18.1818,18.1818,0,18.1818,18.1818,9.0909,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
17.3913,17.3913,17.3913,0,17.3913,17.3913,13.0435,0,0,0,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,16.6667,16.6667,0,16.6667,16.6667,16.6667,0,0,0,0,0,0,0,0,BCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
18.1818,18.1818,18.1818,0,27.2727,18.1818,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.3846,15.3846,15.3846,0,38.4615,15.3846,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,19.2308,19.2308,19.2308,19.2308,19.2308,0,3.8462,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,18.1818,18.1818,18.1818,18.1818,18.1818,0,9.0909,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,17.2414,17.2414,17.2414,17.2414,17.2414,0,13.7931,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.0943,18.8679,18.8679,9.434,18.8679,18.8679,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
16.6667,20.8333,20.8333,0,20.8333,20.8333,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.8416,19.802,19.802,4.9505,19.802,19.802,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
15.0943,18.8679,18.8679,9.434,18.8679,18.8679,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
14.4144,18.018,18.018,13.5135,18.018,18.018,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
13.7931,17.2414,17.2414,17.2414,17.2414,17.2414,0,0,0,0,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,28.5714,14.2857,0,0,28.5714,0,14.2857,0,14.2857,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,26.6667,13.3333,0,6.6667,26.6667,0,13.3333,0,13.3333,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,25,12.5,0,12.5,25,0,12.5,0,12.5,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,22.2222,11.1111,0,22.2222,22.2222,0,11.1111,0,11.1111,0,0,0,0,0,BCC+FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
0,20,20,0,20,20,20,0,0,0,0,0,0,0,0,FCC+IM,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
6.9767,23.2558,23.2558,0,23.2558,23.2558,0,0,0,0,0,0,0,0,0,FCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,AM,"Chao Zhou, Youzhi Zhang, Heyang Xin, Xiaomin Li, Xizhang Chen, Complex multiphase predicting of additive manufactured high entropy alloys based on data augmentation deep learning, Journal of Materials Research and Technology, 28, 2024: 2388-2401. https://doi.org/10.1016/j.jmrt.2023.12.181."
